cgi_id	gene_id
cgi7402	561782
cgi7403	403020
cgi7404	798097
cgi7405	321932
cgi7406	556563
cgi7407	100126805
cgi7408	571418
cgi7409	571418;110438001
cgi741	137487670;100005603;554842
cgi7410	571418
cgi7411	571418;137491579
cgi7412	568996
cgi7413	568996
cgi7414	568996
cgi7415	568996
cgi7416	568996
cgi7418	393672
cgi7419	393672
cgi742	641570
cgi7420	569720
cgi7422	100000399
cgi7423	65227
cgi7424	100334345
cgi7425	100151149
cgi7426	100151149
cgi7427	141378322;553261
cgi7428	570587
cgi743	100005373
cgi7430	568033
cgi7431	568033
cgi7432	445163
cgi7433	101886607
cgi7434	550609
cgi7435	100331729;334337
cgi7436	386994;100332760
cgi7437	386994;100332760
cgi7438	101883726
cgi7439	101883726
cgi744	447830
cgi7440	141378323;393208
cgi7441	564281
cgi7442	565916
cgi7443	565916
cgi7445	445306
cgi7446	497279
cgi7447	58136
cgi7448	569522;137487984
cgi745	568429;568637
cgi7450	101885083
cgi7451	101885083
cgi7452	101885083;100536500
cgi7453	101885083;100334276
cgi7455	141378333
cgi7458	571757
cgi7459	571757
cgi746	568429;326745
cgi7460	571757;797793
cgi7462	445100
cgi7463	402815
cgi7465	141378335
cgi7466	550472
cgi7467	550472
cgi7468	550472
cgi7469	567622
cgi747	141377825
cgi7470	570775
cgi7471	101885761
cgi7472	101882461
cgi7473	101882461
cgi7474	101882461
cgi7475	559614
cgi7476	564283
cgi7477	334627
cgi7478	334627
cgi7479	103908991
cgi748	568316
cgi7480	100333482
cgi7481	100333482
cgi7482	100009641
cgi7483	100009641
cgi7484	100009641
cgi7485	100331282
cgi7486	567592
cgi7487	108179658;791148
cgi7488	108179658;791148
cgi7489	108179658;791148
cgi749	100007048
cgi7490	791142
cgi7491	100330810
cgi7492	767761
cgi7493	557384
cgi7494	572146;141378098
cgi7495	101885075
cgi7496	101885075
cgi7497	405865
cgi7498	100334300
cgi7499	606498
cgi75	137495381
cgi750	103909890
cgi7500	403010
cgi7501	797923
cgi7502	797923
cgi7503	100537897
cgi7504	100537897
cgi7505	503738
cgi7506	570606
cgi7507	792958
cgi7508	406377
cgi7509	141378113;799447
cgi751	573743
cgi7510	799447
cgi7511	564687
cgi7512	101882472
cgi7513	101882472
cgi7514	796868
cgi7515	321686
cgi7516	393602
cgi7517	393602
cgi7518	393602
cgi7519	101882339
cgi7520	114551
cgi7521	114551
cgi7522	791124
cgi7523	791124
cgi7524	767784
cgi7525	108179660
cgi7526	108179660
cgi7527	798528
cgi7528	798528
cgi7529	798528
cgi7530	768178;393403
cgi7531	393403
cgi7532	393403;101884083
cgi7533	101884083
cgi7534	799016
cgi7535	799016
cgi7536	101883692;141378117
cgi7539	550389
cgi754	561648
cgi7540	103910901
cgi7541	103910901
cgi7542	103910901
cgi7543	103910901
cgi7544	103910901
cgi7545	103910901
cgi7546	103910901
cgi7547	103910901
cgi7548	393533
cgi7549	393533
cgi755	559501
cgi7551	606664
cgi7552	404617
cgi7553	404617
cgi7554	404617;100037324
cgi7555	767767
cgi7556	767767
cgi7557	767767
cgi7558	767767;141378475
cgi7559	767767;141378475
cgi756	559017
cgi7560	767767;141378475
cgi7561	569192
cgi7562	569192
cgi7563	569192;137488162
cgi7564	569192;137488162
cgi7565	335110
cgi7566	335110
cgi7567	335110
cgi7568	335110
cgi7569	335110
cgi757	559017
cgi7570	335110
cgi7571	335110
cgi7572	335110
cgi7573	335110
cgi7574	335110
cgi7575	335110
cgi7576	335110
cgi7577	335110
cgi7578	335110;100005981
cgi7579	100005981
cgi758	393560
cgi7580	100538339
cgi7581	101883341
cgi7582	101883656
cgi7583	100534700
cgi7584	100534700;393745
cgi7585	100006442
cgi7586	100329459
cgi7587	100006685;751688
cgi7588	100006685
cgi7589	101884078
cgi759	572435;137488415
cgi7590	101884078
cgi7591	101884078
cgi7592	101884078
cgi7593	100333404
cgi7594	100333404
cgi7595	100333404
cgi7596	100333462
cgi7597	100332237
cgi7598	571824
cgi7599	571819
cgi76	101884699
cgi760	572435;137488414
cgi7600	571819;553978
cgi7601	101884734
cgi7602	101884734
cgi7603	101884734
cgi7604	101884734
cgi7605	101884734
cgi7606	100005728
cgi7607	58114
cgi7608	100149925
cgi7609	100149925
cgi761	100136860
cgi7610	141378483
cgi7611	141378483
cgi7612	141378500;141378492
cgi7613	141378500;571845
cgi7614	108179924;792564
cgi7615	792564
cgi7616	101885278
cgi7617	100536197
cgi7618	100536197
cgi7619	100536197
cgi762	100150892
cgi7620	101885975
cgi7621	101885975
cgi7622	141378499
cgi7623	799627
cgi7624	799627
cgi7625	799627
cgi7626	565629
cgi7627	565629
cgi7628	565629
cgi7629	100333401
cgi763	100150892
cgi7630	569320
cgi7631	569320
cgi7632	101886206
cgi7633	792311
cgi7635	30631
cgi7636	30631
cgi7637	100334314
cgi7638	100334314
cgi7639	100334314
cgi764	326729
cgi7640	394059
cgi7641	394059
cgi7642	394059;436898;405784
cgi7643	394059;436898;405784
cgi7644	550586
cgi7645	108179076
cgi7646	108179076
cgi7647	100332162
cgi7648	568955
cgi7649	794087
cgi765	560057
cgi7650	794087
cgi7651	678575
cgi7652	678575
cgi7653	797304;561162
cgi7654	571925
cgi7655	571925
cgi7656	100150246
cgi7657	100150246
cgi7658	405846
cgi7659	567912
cgi766	101883396
cgi7660	567746
cgi7661	65230
cgi7662	65230
cgi7663	777720
cgi7664	100002625
cgi7665	100002625
cgi7666	100002625
cgi7667	570491
cgi7668	570491
cgi7669	570491
cgi767	799867
cgi7670	570491
cgi7671	570491
cgi7672	570491
cgi7673	570491
cgi7674	570491
cgi7675	570491
cgi7676	570491
cgi7677	570491
cgi7678	570491
cgi7679	406602;108179745
cgi768	799867
cgi7680	406774
cgi7681	406774;568254
cgi7682	30541
cgi7683	569620
cgi7684	100535386
cgi7685	407686
cgi7686	100884142;324723
cgi7687	100884142;324723
cgi7688	327404
cgi7689	566326
cgi769	799867
cgi7690	569468
cgi7691	553494
cgi7692	751598
cgi7693	792891
cgi7694	567750
cgi7695	567750
cgi7696	407733
cgi7697	100144400
cgi7698	100144400
cgi7699	557986
cgi77	101884699
cgi770	799867
cgi7700	404728
cgi7701	322921;141378534
cgi7702	322921
cgi7703	100192219
cgi7704	797891
cgi7705	554088;141378535
cgi7706	407982
cgi7707	565707
cgi7708	796410
cgi7709	796410
cgi771	799867
cgi7710	557210
cgi7711	570568
cgi7712	751659
cgi7713	141378537;100009645
cgi7714	100330495
cgi7715	571508
cgi7716	571508
cgi7717	692291
cgi7718	692291
cgi7719	352937
cgi772	58138
cgi7720	563598
cgi7721	563598
cgi7722	563598
cgi7723	563598
cgi7724	563598
cgi7725	100144553
cgi7728	100093707
cgi7729	100093707;141378546
cgi773	58138
cgi7730	141378546
cgi7736	101886857
cgi7737	101886857
cgi7738	141378549;100535467
cgi7739	141378551;554036
cgi774	110438161
cgi7740	141378551;554036
cgi7741	571679
cgi7742	556262
cgi7743	141378555;795588
cgi7744	141378555;335905
cgi7745	141378555;103909035
cgi7746	141378555;103909035
cgi7747	141378555;790943
cgi7748	141378555;790943
cgi7749	141378555;767657
cgi775	100006411
cgi7750	141378555;751725
cgi7751	141378555;558487
cgi7752	407656
cgi7753	373870
cgi7754	373870
cgi7755	798864
cgi7756	402893;564928
cgi7757	402893
cgi7758	402893
cgi7759	402893;555632
cgi776	405829
cgi7760	402893;60310
cgi7761	402893
cgi7762	406745
cgi7763	431766
cgi7764	100000353
cgi7765	447886
cgi7766	797199
cgi7767	405827
cgi7768	796547
cgi7769	796547
cgi777	137487806
cgi7770	796547;101885944
cgi7772	317640
cgi7773	562072
cgi7774	563381
cgi7775	563626;563567
cgi7776	563626;563567
cgi7777	562327
cgi7778	100151027
cgi7779	562111
cgi778	30464
cgi7780	406789
cgi7781	794088
cgi7782	777719
cgi7783	553304
cgi7784	561279;393618
cgi7785	793832
cgi7786	560857
cgi7787	560857
cgi7788	108179765;30500
cgi7789	558420
cgi779	336504
cgi7790	562452
cgi7791	100005183
cgi7792	559575;110438041
cgi7793	100005402
cgi7794	100003205;317637
cgi7795	137488100;404727
cgi7796	678523
cgi7797	557621
cgi7798	321035
cgi7799	556781
cgi78	101884699
cgi780	555920
cgi7800	368255
cgi7801	368902;100001219
cgi7802	560649;560568
cgi7803	553345
cgi7804	793969
cgi7805	393748;568039
cgi7806	568156
cgi7807	406378
cgi7808	327437
cgi7809	327437
cgi781	394249
cgi7810	325356
cgi7811	777728
cgi7813	568846
cgi7815	503993
cgi7816	393220
cgi7817	606659
cgi7818	141378581;556429
cgi7819	368826
cgi782	394249
cgi7820	100002034
cgi7821	368852;563124
cgi7822	103909044;557123
cgi7823	103909044;557123;141378587
cgi7824	141378586
cgi7826	30274
cgi7827	445119
cgi7828	492328
cgi7829	569113
cgi783	394249;553324
cgi7830	568982
cgi7831	405890
cgi7832	405890
cgi7833	405890
cgi7836	799099
cgi7837	445153
cgi7838	322397
cgi7839	565088
cgi784	100334247
cgi7840	368717
cgi7841	570666;101883822
cgi7842	101883822
cgi7843	567090;796446
cgi7844	566882
cgi7845	796163
cgi7846	100002268;141378610
cgi7847	559076
cgi7848	324942
cgi7849	767647;141378616
cgi785	767676
cgi7850	559576
cgi7851	559728
cgi7852	541423;137488119
cgi7853	137488119
cgi7854	141378617
cgi7855	100537549;353221
cgi7856	560410
cgi7857	137488123;560569
cgi7858	137488123;641321
cgi7859	137488123
cgi786	767676
cgi7860	137488123;797512
cgi7861	137488123;797512
cgi7862	555470
cgi7864	137488125
cgi7865	266599
cgi7866	266599
cgi7867	641420
cgi7868	324142
cgi7869	570968
cgi787	553816
cgi7871	492459
cgi7872	561647
cgi7873	445472
cgi7874	553189
cgi7875	550547;100038803
cgi7876	550547;100038803
cgi7877	402997
cgi7878	560411
cgi7879	560411
cgi788	553816
cgi7881	794477
cgi7882	767694
cgi7883	325615
cgi7884	550467
cgi7885	404210;141378438
cgi7887	797812
cgi7888	323882
cgi7889	568210
cgi789	100003564
cgi7890	568210
cgi7891	141378448;567100
cgi7892	564359
cgi7894	30126
cgi7895	570011
cgi7896	100148744
cgi7897	799320;406474
cgi7898	799320;368241
cgi7899	321945;393400
cgi79	101884699
cgi790	325979
cgi7900	368207
cgi7901	559650
cgi7902	559650
cgi7903	141378416
cgi7904	100192212
cgi7905	100001581
cgi7906	436647;436754
cgi7907	110438063;100331590
cgi7908	100331590
cgi7909	403009
cgi791	325979
cgi7910	571330
cgi7911	101882826
cgi7912	101882826
cgi7913	100003206
cgi7914	100003206
cgi7915	100124594
cgi7916	58004
cgi7917	58004
cgi7918	101883329
cgi7919	563509
cgi792	569430;141378051
cgi7920	563509;141378383
cgi7921	795175
cgi7922	100529120
cgi7923	767802;554708;101886267
cgi7924	767802;554708;101886267
cgi7927	337397
cgi7928	799387
cgi7929	570258
cgi793	569430;141378051
cgi7930	570238
cgi7931	799591
cgi7932	324384
cgi7933	324384
cgi7934	568840
cgi7935	103909099;30612
cgi7936	103909099;562868
cgi7937	103909099;553051
cgi7938	103909099;100334937
cgi7939	103909099;100334937
cgi794	141378051
cgi7940	562930
cgi7941	450045
cgi7942	450045
cgi7943	100332937
cgi7944	336944
cgi7945	393206
cgi7946	334455
cgi7947	692064
cgi7948	692064
cgi7949	565210
cgi795	569471
cgi7950	100006339
cgi7951	101882665
cgi7952	101882665
cgi7954	137488150
cgi7957	407693
cgi7958	407693
cgi7959	407693
cgi796	140617;550233
cgi7960	407693
cgi7962	100003863
cgi7963	100003863
cgi7964	100003863
cgi7965	368262
cgi7966	368262
cgi7967	368262
cgi7968	368262;569381
cgi7969	368262;569427;101886467
cgi797	573995
cgi7970	406513
cgi7971	406513
cgi798	571965
cgi7982	141378400
cgi7983	170454
cgi7984	170454
cgi7985	170454
cgi7986	170454
cgi7987	170454
cgi7989	141378393;141378397
cgi799	103910042
cgi7990	141378393;141378397
cgi7991	141378393;141378397
cgi7992	141378397
cgi7993	141378397;141378402
cgi7994	141378397;141378402
cgi7995	141378397
cgi7996	503603
cgi7997	503603
cgi7998	503603
cgi7999	100334361
cgi80	100004287
cgi800	79378
cgi8000	100334361;100001748
cgi8001	100334361;100001748
cgi8002	100334361;100330554
cgi8003	100334361;394079;100003661
cgi8004	100334361;553462
cgi8005	100334361;100334672
cgi8006	100334361;402848
cgi8007	100334361;402848
cgi8008	100334361;101883855
cgi8009	100334361;101883855
cgi801	561489
cgi8010	100329344;678551
cgi8013	568786
cgi8016	497284
cgi8017	497284
cgi8018	553661
cgi8019	553661
cgi802	568457
cgi8020	110438074
cgi8021	110438074;110438116
cgi8022	110438116
cgi8023	791145
cgi8024	266799
cgi8025	100009650
cgi8026	449925
cgi8027	793609
cgi8028	768285;565434
cgi8029	768285;565434
cgi803	568602
cgi8030	137495584
cgi8031	280653
cgi8032	280653
cgi8033	280653
cgi8034	386710
cgi8035	386710
cgi8036	393616
cgi8037	108179934;767648
cgi8038	108179934;767648
cgi8039	449778
cgi804	560578
cgi8041	562833
cgi8042	562833
cgi8043	100330961
cgi8044	449835
cgi8045	641483
cgi8046	570312;141378780
cgi8047	570312
cgi8048	141378778
cgi8049	103911683
cgi805	562947
cgi8050	103911683
cgi8051	101884945
cgi8052	334471
cgi8053	334471;141378781
cgi8054	100093711
cgi8055	100330276;100037316
cgi8056	100330109
cgi8057	100330109
cgi8058	140634
cgi806	325637
cgi8060	101885168
cgi8061	794913
cgi8062	557843
cgi8063	557843
cgi8064	557843;795419
cgi8065	403006
cgi8066	403006
cgi8067	403006
cgi8068	100415800
cgi8069	796549
cgi807	325637
cgi8070	796549
cgi8071	796549
cgi8072	445133
cgi8073	445133
cgi8074	445133
cgi8075	445133
cgi8076	101886077
cgi8077	101886077
cgi8078	100535053
cgi8079	100535053
cgi808	563352;141378158
cgi8080	566046
cgi8081	566046
cgi8082	565964
cgi8083	565964;619412
cgi8084	619412
cgi8085	563834
cgi8087	100034491
cgi8088	100034491
cgi8089	100126105
cgi809	563352
cgi8090	563346;574006
cgi8091	252846
cgi8092	252846
cgi8093	373103
cgi8094	553476
cgi8095	564825;553802
cgi8096	141378793;571633
cgi8097	141378793;799661
cgi8098	141378793;100002227
cgi8099	141378793;100002227
cgi81	560384
cgi810	406332
cgi8100	100002227
cgi8101	566099
cgi8102	100334261
cgi8103	137488247
cgi8104	137488247
cgi8105	103909111
cgi8106	541379
cgi8107	557254;103909113
cgi8108	751680
cgi811	100534685
cgi8111	555340
cgi8112	555340
cgi8113	492353;321795
cgi8114	553524
cgi8115	393585
cgi8116	570360;324164
cgi8117	101882393;569039
cgi8118	101882393;101882084
cgi8119	101882393;101882084
cgi812	100534685
cgi8120	101882393;570643
cgi8121	101882393;570643
cgi8122	101882393;563500
cgi8123	101882393;101884719;393547
cgi8124	101882393;100034584
cgi8125	101882393;393862
cgi8126	557701
cgi8127	557701
cgi8128	557701
cgi8129	561262
cgi813	406831
cgi8130	563589
cgi8131	564713
cgi8132	564713
cgi8133	565175;565256
cgi8134	565175;565256
cgi8135	30250;141378809
cgi8136	30267
cgi8137	101882457
cgi8138	101882457
cgi8139	137488255
cgi814	564533
cgi8140	555381
cgi8142	503757;556758
cgi8143	557551
cgi8144	792041;570262
cgi8145	570262
cgi8146	561893
cgi8147	561893
cgi8148	100537435
cgi8149	100537435
cgi815	572313
cgi8152	141378731;100037349
cgi8153	100037349;334557
cgi8154	561003
cgi8155	30681
cgi8156	558648
cgi8157	557828
cgi8158	100034519
cgi8159	58099
cgi8160	565315
cgi8161	100333333
cgi8162	407655
cgi8163	407655
cgi8164	431740
cgi8165	393959
cgi8166	334752
cgi8167	565154
cgi8168	566696;101885646
cgi8169	566696;101885646
cgi817	566270
cgi8170	566696
cgi8171	566696
cgi8172	566696
cgi8173	566696
cgi8174	492735
cgi8175	492735
cgi8176	492735
cgi8177	436793
cgi8178	327327
cgi8179	80955
cgi818	566411
cgi8180	393976;327005
cgi8181	563468
cgi8182	137488273
cgi8183	564395
cgi8184	564395
cgi8185	567457
cgi8186	567457
cgi8187	567457
cgi8188	562982
cgi819	553336
cgi8190	30206
cgi8192	556432;327471
cgi8193	555837
cgi8194	558800;558733
cgi8195	245701
cgi8196	558452;557553
cgi8197	572849
cgi8198	565258
cgi8199	449827
cgi82	100003903
cgi820	137487469;393573
cgi8200	792828;141378825
cgi8201	393662;567870
cgi8202	393760
cgi8203	393760
cgi8205	30744
cgi8206	562393
cgi8207	562393
cgi821	137487469;393573
cgi8210	141378835;414272
cgi8211	569795
cgi8213	327348
cgi8214	568885
cgi8215	570903
cgi8216	570903
cgi8217	571470
cgi8218	571486
cgi8219	571522
cgi822	30218
cgi8220	100034518
cgi8221	114467
cgi8222	137488364
cgi8223	567033
cgi8224	567033;137488295
cgi8225	567033
cgi8226	566407
cgi8227	100332501
cgi8228	567851
cgi823	30218
cgi8230	393559
cgi8231	563506
cgi8232	563506
cgi8233	555304
cgi8234	492346
cgi8235	492346
cgi8236	559732
cgi8237	141378754;103909171
cgi8238	561005
cgi8239	561005
cgi824	563189
cgi8240	65235
cgi8241	30332
cgi8242	141378760
cgi8243	393545
cgi8244	393545;141378761
cgi8245	445113
cgi8246	393730
cgi8247	378958
cgi8248	378958;141378763
cgi8249	564531
cgi825	445484;326793
cgi8251	378972
cgi8252	571323
cgi8253	100331895
cgi8254	767780;564866
cgi8255	553269
cgi8256	553269;352921
cgi8257	565995;81595
cgi8258	571727
cgi8259	58023
cgi826	567704
cgi8260	327429
cgi8261	141378774
cgi8262	141378774
cgi8263	557665;141378668
cgi8264	557665
cgi8265	557665
cgi8266	449532
cgi8267	280652
cgi8268	280652
cgi8269	798383
cgi827	567704
cgi8270	796801
cgi8271	796801
cgi8272	796801
cgi8273	141378670;568925
cgi8274	141378670;568925
cgi8275	386775
cgi8276	386775
cgi8277	797513
cgi8278	569063
cgi8279	573990;446214
cgi828	568213
cgi8280	568367
cgi8281	568416;100330496
cgi8282	336147
cgi8283	336147
cgi8284	336147
cgi8285	141378677;100535895
cgi8286	100149082
cgi8287	394001
cgi8288	550589
cgi8289	100148730
cgi829	141378259;100149522
cgi8290	100148730
cgi8291	100148730
cgi8292	504083
cgi8293	556852
cgi8294	100034387
cgi8295	541377
cgi8296	541377
cgi8297	100000890
cgi8298	100332318
cgi8299	100332318
cgi83	569455
cgi830	100149522
cgi8300	100330877
cgi8301	100330877
cgi8302	100002200
cgi8303	572369
cgi8304	572369
cgi8305	572369
cgi8306	280651
cgi8307	30619
cgi8308	386933;571888
cgi8309	386933;571888
cgi831	777704
cgi8310	100329171
cgi8311	562516
cgi8312	100002134
cgi8313	407692
cgi8314	559014
cgi8315	559014
cgi8316	100333421
cgi8317	100333421
cgi8318	100333421
cgi8319	724012
cgi832	777704
cgi8320	724012
cgi8321	100329706
cgi8322	100329706
cgi8323	560115
cgi8325	100003007
cgi8326	100003007
cgi8327	791140
cgi8328	791139
cgi8329	791139
cgi833	286833
cgi8330	553603;141378696
cgi8331	553603;568566
cgi8332	553603;568566
cgi8333	553603;568467
cgi8334	553603;568467
cgi8335	100003922
cgi8336	572407;414329
cgi8337	572407;414329
cgi8338	572407
cgi8339	445561
cgi834	541393
cgi8340	445561;100330514
cgi8341	445561;100330514
cgi8342	100330514;141378697
cgi8343	100003520
cgi8344	101885477
cgi8345	260303
cgi8346	260303
cgi8347	260303
cgi8348	260303
cgi8349	260303
cgi8350	260303
cgi8351	260303
cgi8352	260303
cgi8353	260303
cgi8354	260303
cgi8355	260303
cgi8356	100330861
cgi8357	100330789
cgi8358	100330789
cgi8359	100330789
cgi836	568370
cgi8360	100330789;393599
cgi8361	393599
cgi8362	393599
cgi8363	436620
cgi8364	436620
cgi8365	436620;324556
cgi837	30331
cgi838	569898
cgi839	569898
cgi84	100329707
cgi840	368662;110438043
cgi841	30238
cgi842	141378339;30444
cgi843	336710;137488416;378722
cgi844	556485
cgi845	556485
cgi8451	404625
cgi8452	393505
cgi8453	795135
cgi8454	141378947
cgi8455	141378947;100331367
cgi8456	141378947;100331367
cgi8457	100331704
cgi8458	100331704
cgi8459	100331704
cgi846	100002072
cgi8460	100331704
cgi8461	141378948;101883792
cgi8462	141378948;101883792
cgi8463	406735
cgi8464	406735;108180174
cgi8466	100302472
cgi8467	100302472
cgi8468	100302472
cgi847	558069
cgi8470	101886447
cgi8471	407674
cgi8472	100144552
cgi8473	100144552
cgi8474	100005403
cgi8475	566513
cgi8476	566513;100005325
cgi8477	141378960;100034485
cgi8478	100034485
cgi8479	100034485
cgi848	558422
cgi8480	100034485
cgi8481	100034485
cgi8482	100034485
cgi8483	100005227
cgi8484	100005227
cgi8485	100005227;393398
cgi8486	406615
cgi8487	569617
cgi8488	58122
cgi8489	58122
cgi849	407620
cgi8490	100001285
cgi8491	100001285
cgi8492	100536997
cgi8493	565037
cgi8494	565037
cgi8495	565037
cgi8496	796551
cgi8497	564742
cgi8498	564742
cgi8499	447841
cgi850	558806
cgi8500	570027;108180177
cgi8501	64603
cgi8502	64603
cgi8503	64603;141378956
cgi8504	64603;141378956
cgi8505	141378956
cgi8506	141378956
cgi8507	141378956
cgi8508	100334928
cgi8509	100537822
cgi851	558976
cgi8510	393385
cgi8511	569250
cgi8512	100537949
cgi8513	100334085;141378957
cgi8514	562762
cgi8516	137488455
cgi8517	137488455;564658
cgi8518	137488455
cgi852	323738
cgi8521	325875
cgi8522	393784
cgi8523	564649
cgi8524	564649
cgi8525	141378962;100329768
cgi8526	100329687
cgi8527	100329687
cgi8528	100329687
cgi8529	100329687
cgi853	141378369;393141;101886418
cgi8530	100037364
cgi8531	393851
cgi8532	386705
cgi8533	386705
cgi8534	336719
cgi8535	792465
cgi8536	555376
cgi8537	503733
cgi8539	30175
cgi854	100170829
cgi8541	402856
cgi8542	556752
cgi8543	321264
cgi8545	387291
cgi8546	387291
cgi8547	100334727
cgi8548	402926
cgi8549	567383
cgi855	393978
cgi8550	100537161
cgi8551	141378987
cgi8552	141378987
cgi8553	141378987
cgi8554	141378987
cgi8555	777627
cgi8556	777627
cgi8557	777627;100034489
cgi8558	777627
cgi8559	777627
cgi856	564788
cgi8560	777627
cgi8561	777627
cgi8563	58032
cgi8564	100000517
cgi8566	100001035;141378986
cgi8567	137488460;768136
cgi8568	768136
cgi8569	100002307;141378983;100536270
cgi857	564652
cgi8570	407984
cgi8571	100002630
cgi8572	100002630
cgi8573	100002630
cgi8574	100002630
cgi8575	799704
cgi8576	799704
cgi8577	799704
cgi8578	103909194
cgi8579	100003594
cgi858	553366;564177
cgi8580	101867535
cgi8581	101867535
cgi8582	100149834
cgi8583	58038
cgi8584	559849
cgi8585	100003103;407709
cgi8586	100003103;407709
cgi8587	322237
cgi8588	100330886
cgi8589	100330886
cgi859	553366;494090
cgi8590	415255
cgi8591	100331381
cgi8592	560194
cgi8593	560266
cgi8594	560416
cgi8595	100537384
cgi8596	64610;141379001
cgi8598	560933
cgi8599	560933
cgi86	141384366;571904
cgi860	561654
cgi8600	560933
cgi8601	560933
cgi8602	100004582
cgi8603	368610
cgi8604	30445
cgi8605	30445
cgi8606	570476
cgi8607	192318
cgi8608	563531;101884332
cgi8609	563531;101884332
cgi861	561654
cgi8610	563531;572173
cgi8611	563531;572161
cgi8612	563531;563463
cgi8613	563531;100005752
cgi8614	563531;100034477
cgi8615	100006039
cgi8616	100006460
cgi8617	393569
cgi8618	100034631
cgi8619	566205
cgi862	541359
cgi8620	564009
cgi8621	558981
cgi8622	558981
cgi8623	560709
cgi8624	560856
cgi8625	560856
cgi8626	567638
cgi8627	141379016;561664
cgi8628	436916
cgi8629	566575;100034580
cgi863	321724
cgi8630	449864
cgi8631	449864
cgi8632	565056
cgi8633	565056
cgi8634	792915;393695
cgi8635	567297
cgi8636	568159
cgi8637	568314;568368
cgi8638	402965
cgi8639	394136
cgi864	141378372;30181
cgi8640	562421
cgi8641	442930
cgi8642	100001584
cgi8643	557995
cgi8644	557995
cgi8645	336610
cgi8646	562665
cgi8647	562665
cgi8648	141379031;563393
cgi8649	141379031;563393
cgi865	791157
cgi8650	141379031;563393
cgi8651	141379031;563393
cgi8652	563393
cgi8653	568464
cgi8654	373095
cgi8656	30399
cgi8657	568161
cgi8658	334383
cgi8659	30509
cgi866	567038;100037391
cgi8660	569383
cgi8661	101883448
cgi8662	569296;566899
cgi8663	567701
cgi8664	567701
cgi8665	563584
cgi8666	553794
cgi8667	553471;100333241
cgi8668	100535067
cgi8669	101886947;141379066
cgi867	334202
cgi8670	561144
cgi8671	30499
cgi8672	30499;58061
cgi8673	30499;58049;58055
cgi8674	30499;58049;58050
cgi8675	30499;58049;58050
cgi8677	406512;141378966
cgi8678	447908
cgi8679	394134
cgi868	793976;553808
cgi8680	394134;30967
cgi8681	393583
cgi8682	100002967
cgi8683	563942
cgi8686	369196;137488506
cgi8687	369196
cgi8688	369196
cgi869	286832
cgi8690	568041
cgi8691	567639
cgi8692	567639
cgi8693	560317
cgi8694	571317;141379096
cgi8695	768159
cgi8696	497082
cgi8697	378997
cgi8698	445081
cgi87	571904
cgi870	336257
cgi8700	560575
cgi8701	558940
cgi8702	558524
cgi8703	557829
cgi8704	557472
cgi8705	141379111;114430
cgi8706	474318
cgi8707	141379115
cgi8708	141379115
cgi8709	336346
cgi871	565575
cgi8710	336346
cgi8711	406321;393289
cgi8714	141379120;406504
cgi8716	141379122;567762
cgi8717	321726
cgi8718	566969
cgi8719	566642
cgi872	565575
cgi8720	564172
cgi8721	553664;368320
cgi8722	100003563
cgi8723	58008
cgi8725	566269
cgi8726	393696;560056
cgi8727	393696;100034498
cgi8728	393696;100034498
cgi8729	393696;100537042
cgi873	326088
cgi8730	393696;557340
cgi8731	393696;335494
cgi8732	393696;436941
cgi8733	368910
cgi8734	101884762
cgi8735	557962
cgi8736	557962
cgi8737	767732
cgi8738	792957
cgi8739	792957
cgi874	326088
cgi8742	767809
cgi8743	767809
cgi8744	767809
cgi8745	141379140
cgi8746	503760
cgi8747	560267
cgi8748	560267
cgi8749	560267
cgi875	100321107
cgi8750	100034581
cgi8751	561963
cgi8752	562190;141379151
cgi8753	562190
cgi8754	562190
cgi8755	562396
cgi8756	565460
cgi8757	137488539;557556
cgi8758	557556
cgi8759	557556
cgi876	100321107
cgi8760	557991
cgi8761	555505
cgi8762	555505
cgi8763	555505
cgi8764	556993
cgi8765	100034507
cgi8766	100034507
cgi8767	692268
cgi8768	560862
cgi8769	550321
cgi877	436670
cgi8770	101883690
cgi8771	100537523
cgi8772	557667;30586
cgi8773	557667;30569
cgi8774	557667;799532
cgi8775	557667;799532
cgi8776	557667;562045
cgi8777	557667;562116
cgi8778	557667
cgi8779	557667
cgi878	563660
cgi8780	557667
cgi8781	101887046
cgi8782	563283
cgi8783	445126;406626
cgi8784	445126;406626
cgi8785	101886789
cgi8786	378737
cgi8787	404604
cgi8788	100136855
cgi8789	406669
cgi879	100007673
cgi8790	767773
cgi8791	767773
cgi8792	100333376
cgi8793	393517
cgi8795	394176
cgi8796	337077
cgi8797	337077
cgi8798	796164
cgi8799	796164
cgi88	559454
cgi880	562194
cgi8800	334527
cgi8801	30516
cgi8802	406764
cgi8803	566643
cgi8804	572419
cgi8805	572419
cgi8806	572419
cgi8807	572419
cgi8808	795613
cgi8809	795613
cgi881	245699
cgi8810	795613
cgi8811	795613
cgi8812	141379179
cgi8814	567151
cgi8815	571621
cgi8816	405801
cgi8817	393809
cgi8818	724005
cgi8819	497280
cgi882	322115
cgi8820	445477
cgi8821	445477
cgi8822	114407
cgi8823	282667
cgi8824	497281
cgi8825	497281
cgi8826	393794
cgi8828	436882
cgi8829	101883800
cgi883	561899
cgi8830	564151;100535764
cgi8832	100329589
cgi8833	100329589
cgi8834	101886774
cgi8835	110437762
cgi8836	569677
cgi8837	569677
cgi8838	791138
cgi8839	791138
cgi884	561682
